ID_REF  CH1B_MEAN	CH1B_MEDIAN	CH1D_MEAN	CH2I_MEAN	CH2D_MEAN	CH2B_MEAN	CH2B_MEDIAN	CH2BN_MEDIAN	CH2DN_MEAN	CH2IN_MEAN	CORR	FLAG	VALUE	PIX_RAT2_MEDIAN	PERGTBCH1I_1SD	PERGTBCH2I_1SD	RAT1_MEAN	RAT1N_MEAN	RAT2_MEAN	RAT2N_MEAN	REGR	TOT_BPIX	TOT_SPIX	TOP	BOT	LEFT	RIGHT	UNF_VALUE
1	2049	2008	8953	9529	8401	1157	1128	1327	9884	11211	0	0	.143	1.067	27	36	1.066	.906	.938	1.104	0	1230	80	36	46	85	95	.143
2	2075	2048	9944	10292	9132	1180	1160	1365	10743	12108	0	0	.111	.994	33	37	1.089	.926	.918	1.08	0	1044	80	36	46	96	106	.111
3	2080	2048	3581	4377	3201	1199	1176	1384	3765	5149	0	0	.072	.879	27	33	1.119	.951	.894	1.051	0	1017	80	36	46	107	117	.072
4	2080	2048	21	1180	4	1200	1176	1384	4	1388	.255	0	-2.392	.623	1	1	5.25	5.25	.19	.19	.209	1017	80	36	46	118	128	-2.392
5	2080	2048	223	1262	78	1204	1184	1393	92	1485	.457	0	-1.277	.503	8	5	2.859	2.424	.35	.413	.198	1012	80	36	46	130	140	-1.277
6	2074	2040	68	1244	76	1198	1168	1374	90	1464	.668	0	.404	.68	5	7	.895	.756	1.118	1.324	.503	1009	80	36	46	141	151	.404
7	2080	2040	13007	8161	7001	1207	1160	1365	8236	9601	0	0	-.659	.564	37	41	1.858	1.579	.538	.633	0	993	80	36	46	152	162	-.659
8	2093	2040	1297	2090	930	1212	1160	1365	1094	2459	.956	0	-.246	.748	23	28	1.395	1.186	.717	.843	.712	993	80	36	46	163	173	-.246
9	2089	2000	54	1127		1214	1160	1365		1326	-.129	0		.436	3	2					-.07	993	80	36	46	174	184	
10	2109	2008	78	1201	49	1221	1152	1355	58	1413	.215	0	-.427	.861	5	2	1.592	1.345	.628	.744	.085	993	80	36	46	185	195	-.427
11	2154	2040	535	1405	237	1236	1168	1374	279	1653	.678	0	-.939	.681	21	15	2.257	1.918	.443	.521	.305	1017	80	36	46	196	206	-.939
12	2215	2056	173	1307	123	1302	1184	1393	145	1538	.746	0	-.255	.778	3	5	1.407	1.193	.711	.838	.345	1017	80	36	46	207	217	-.255
13	2223	2080	15432	14300	13092	1311	1208	1421	15403	16824	0	0	-.003	.8	47	52	1.179	1.002	.848	.998	0	1012	80	36	46	219	229	-.003
14	2182	2056	5095	7149	5949	1304	1200	1412	6999	8411	0	0	.458	1.14	37	48	.856	.728	1.168	1.374	0	1012	80	36	46	230	240	.458
15	2094	2040	1071	1985	785	1245	1200	1412	923	2335	.887	0	-.215	.755	37	35	1.364	1.16	.733	.862	.739	993	80	36	46	241	251	-.215
16	2055	2032	1824	2788	1588	1217	1200	1412	1868	3280	.977	0	.034	.957	30	36	1.149	.976	.871	1.024	.942	993	80	36	46	252	262	.034
17	2049	2032	2317	3561	2377	1207	1184	1393	2796	4189	.973	0	.271	.985	32	40	.975	.829	1.026	1.207	.988	993	80	36	46	263	273	.271
18	2029	2024	3071	4758	3558	1214	1200	1412	4186	5598	.954	0	.447	1.097	41	47	.863	.734	1.159	1.363	1.13	993	80	36	46	274	284	.447
19	2028	2016	1308	2311	1111	1217	1200	1412	1307	2719	.877	0	-.001	.857	30	36	1.177	1.001	.849	.999	.696	997	80	36	46	285	295	-.001
20	2059	2032	569	1430	214	1242	1216	1431	251	1682	.741	0	-1.181	.531	22	17	2.659	2.267	.376	.441	.402	1017	80	36	46	296	306	-1.181
21	2074	2040	1090	1959	735	1248	1224	1440	865	2305	.891	0	-.334	.731	27	30	1.483	1.26	.674	.794	.639	1017	80	36	46	307	317	-.334
22	2070	2016	871	1685	469	1240	1216	1431	551	1982	.728	0	-.661	.621	32	30	1.857	1.581	.538	.633	.453	1012	80	36	46	319	329	-.661
23	2046	2000	1877	2526	1318	1231	1208	1421	1551	2972	.949	0	-.275	.644	33	35	1.424	1.21	.702	.826	.716	1009	80	36	46	330	340	-.275
24	2004	1960	96	1213	29	1205	1184	1393	34	1427	.031	0	-1.497	.49	1	1	3.31	2.824	.302	.354	.02	993	80	36	46	341	351	-1.497
25	2015	1952	1805	2545	1361	1218	1184	1393	1601	2994	.928	0	-.173	.841	48	52	1.326	1.127	.754	.887	.688	993	80	36	46	352	362	-.173
26	2006	1960	19200	11182	9998	1229	1184	1393	11762	13155	0	0	-.707	.541	62	68	1.92	1.632	.521	.613	0	993	80	36	46	363	373	-.707
27	2010	1960	22232	21666	20474	1228	1192	1402	24087	25489	0	0	.116	1.012	55	63	1.086	.923	.921	1.083	0	993	80	36	46	374	384	.116
28	2021	1952	2257	3292	2100	1235	1192	1402	2471	3873	.887	0	.131	.897	51	55	1.075	.913	.93	1.095	.77	1007	80	36	46	385	395	.131
29	2011	1960	711	1436	252	1223	1184	1393	296	1689	.314	0	-1.264	.426	32	11	2.821	2.402	.354	.416	.126	1017	80	36	46	396	406	-1.264
30	2018	1976	5504	4454	3262	1225	1192	1402	3838	5240	0	0	-.52	.58	58	57	1.687	1.434	.593	.697	0	1017	80	36	46	407	417	-.52
31	2029	1984	5075	9954	8746	1240	1208	1421	10290	11711	0	0	1.02	1.67	51	60	.58	.493	1.723	2.028	0	1012	80	36	46	419	429	1.02
32	2023	1984	831	1822	614	1228	1208	1421	723	2144	.727	0	-.201	.826	33	42	1.353	1.149	.739	.87	.474	1001	80	36	46	430	440	-.201
33	2002	1976	2022	2887	1671	1241	1216	1431	1965	3396	.914	0	-.041	.805	46	53	1.21	1.029	.826	.972	.727	993	80	36	46	441	451	-.041
34	1976	1944	2121	3040	1808	1253	1232	1449	2127	3576	.912	0	.004	.863	50	53	1.173	.997	.852	1.003	.846	993	80	36	46	452	462	.004
35	1961	1936	1049	1857	633	1255	1224	1440	745	2185	.815	0	-.494	.693	41	42	1.657	1.408	.603	.71	.502	993	80	36	46	463	473	-.494
36	1943	1928	701	1553	297	1273	1256	1478	349	1827	.637	0	-1.006	.5	31	25	2.36	2.009	.424	.498	.312	993	80	36	46	474	484	-1.006
37	1934	1904	961	1903	647	1279	1256	1478	761	2239	.842	0	-.337	.667	37	36	1.485	1.263	.673	.792	.624	1017	80	36	46	485	495	-.337
38	1921	1888	10240	10664	9416	1267	1248	1468	11078	12546	0	0	.113	.94	51	61	1.088	.924	.92	1.082	0	1017	80	36	46	496	506	.113
39	1908	1880	9569	10798	9558	1260	1240	1459	11245	12704	0	0	.233	1	46	52	1.001	.851	.999	1.175	0	1083	80	36	46	508	518	.233
40	1894	1872	8194	9171	7931	1252	1240	1459	9330	10789	0	0	.187	.929	43	51	1.033	.878	.968	1.139	0	1123	80	36	46	519	529	.187
41	2086	2040	7393	4578	3426	1179	1152	1355	4031	5386	0	0	-.875	.475	63	60	2.158	1.834	.463	.545	0	1064	80	47	57	85	95	-.875
42	2149	2096	2470	5922	4730	1220	1192	1402	5565	6967	0	0	1.172	1.995	55	63	.522	.444	1.915	2.253	0	814	80	47	57	96	106	1.172
43	2164	2104	5869	5858	4642	1244	1216	1431	5461	6892	0	0	-.104	.788	55	57	1.264	1.075	.791	.93	0	760	80	47	57	107	117	-.104
44	2176	2112	5529	6589	5365	1254	1224	1440	6312	7752	0	0	.191	.986	55	65	1.031	.876	.97	1.142	0	750	80	47	57	118	128	.191
45	2190	2136	4273	5075	3843	1265	1232	1449	4522	5971	0	0	.082	.897	52	60	1.112	.945	.899	1.058	0	732	80	47	57	130	140	.082
46	2171	2120	6323	10315	9075	1266	1240	1459	10676	12135	0	0	.756	1.374	55	67	.697	.592	1.435	1.688	0	719	80	47	57	141	151	.756
47	2199	2112	3158	3388	2164	1268	1224	1440	2546	3986	.953	0	-.311	.723	52	60	1.459	1.24	.685	.806	.603	703	80	47	57	152	162	-.311
48	2201	2104	4812	5670	4454	1263	1216	1431	5240	6671	0	0	.123	.927	57	63	1.08	.918	.926	1.089	0	703	80	47	57	163	173	.123
49	2227	2112	2275	2626	1426	1264	1200	1412	1677	3089	.925	0	-.44	.669	48	52	1.595	1.357	.627	.737	.561	703	80	47	57	174	184	-.44
50	2273	2136	2993	4342	3150	1275	1192	1402	3706	5108	.912	0	.308	1.057	57	67	.95	.808	1.052	1.238	.943	703	80	47	57	185	195	.308
51	2267	2168	2820	3362	2162	1275	1200	1412	2543	3955	.924	0	-.149	.813	61	65	1.304	1.109	.767	.902	.689	737	80	47	57	196	206	-.149
52	2228	2168	20721	16279	15055	1260	1224	1440	17712	19152	0	0	-.226	.716	72	76	1.376	1.17	.727	.855	0	737	80	47	57	207	217	-.226
53	2199	2152	6430	7356	6132	1254	1224	1440	7214	8654	0	0	.166	.973	62	72	1.049	.891	.954	1.122	0	730	80	47	57	219	229	.166
54	2156	2136	12415	15419	14187	1246	1232	1449	16691	18140	0	0	.427	1.13	65	71	.875	.744	1.143	1.344	0	730	80	47	57	230	240	.427
55	2141	2128	2800	4874	3666	1233	1208	1421	4313	5734	.941	0	.623	1.236	52	62	.764	.649	1.309	1.54	1.212	703	80	47	57	241	251	.623
56	2143	2128	6123	6512	5296	1230	1216	1431	6230	7661	0	0	.025	.862	56	62	1.156	.983	.865	1.017	0	703	80	47	57	252	262	.025
57	2126	2112	927	1690	482	1221	1208	1421	567	1988	.727	0	-.709	.554	41	36	1.923	1.635	.52	.612	.381	703	80	47	57	263	273	-.709
58	2116	2120	2036	2764	1540	1230	1224	1440	1812	3252	.884	0	-.168	.781	52	55	1.322	1.124	.756	.89	.637	703	80	47	57	274	284	-.168
59	2110	2104	1706	2187	971	1230	1216	1431	1142	2573	.828	0	-.579	.627	50	53	1.757	1.494	.569	.669	.484	717	80	47	57	285	295	-.579
60	2107	2104	1186	1870	646	1239	1224	1440	760	2200	.764	0	-.642	.559	40	43	1.836	1.561	.545	.641	.416	737	80	47	57	296	306	-.642
61	2110	2096	9909	5696	4480	1238	1216	1431	5270	6701	0	0	-.911	.453	65	63	2.212	1.88	.452	.532	0	737	80	47	57	307	317	-.911
62	2094	2072	2268	2979	1771	1221	1208	1421	2084	3505	.889	0	-.122	.741	55	60	1.281	1.088	.781	.919	.647	730	80	47	57	319	329	-.122
63	2081	2056	1051	1780	580	1211	1200	1412	682	2094	.601	0	-.624	.588	41	45	1.812	1.541	.552	.649	.408	719	80	47	57	330	340	-.624
64	2085	2048	1878	3599	2423	1203	1176	1384	2850	4234	.89	0	.602	1.235	53	62	.775	.659	1.29	1.518	1.149	703	80	47	57	341	351	.602
65	2120	2056	1276	2200	1024	1219	1176	1384	1204	2588	.855	0	-.084	.829	40	46	1.246	1.06	.803	.944	.625	703	80	47	57	352	362	-.084
66	2120	2048	722	1580	396	1236	1184	1393	466	1859	.686	0	-.632	.58	35	30	1.823	1.549	.548	.645	.377	703	80	47	57	363	373	-.632
67	2131	2056	3454	3029	1829	1236	1200	1412	2152	3564	.918	0	-.683	.55	60	58	1.888	1.605	.53	.623	.5	703	80	47	57	374	384	-.683
68	2136	2056	3388	3449	2241	1251	1208	1421	2637	4058	.908	0	-.362	.635	55	63	1.512	1.285	.661	.778	.572	727	80	47	57	385	395	-.362
69	2100	2040	918	1656	456	1234	1200	1412	536	1948	.656	0	-.776	.436	42	36	2.013	1.713	.497	.584	.352	737	80	47	57	396	406	-.776
70	2087	2040	641	1554	346	1233	1208	1421	407	1828	.609	0	-.655	.563	31	23	1.853	1.575	.54	.635	.397	730	80	47	57	408	418	-.655
71	2067	2032	1397	1914	698	1242	1216	1431	821	2252	.748	0	-.767	.508	46	38	2.001	1.702	.5	.588	.405	730	80	47	57	419	429	-.767
72	2047	2032	959	1767	559	1232	1208	1421	658	2079	.797	0	-.543	.626	37	38	1.716	1.457	.583	.686	.541	711	80	47	57	430	440	-.543
73	2046	2040	3976	4549	3325	1244	1224	1440	3912	5352	.94	0	-.023	.812	60	63	1.196	1.016	.836	.984	.782	703	80	47	57	441	451	-.023
74	2042	2016	1491	2377	1137	1263	1240	1459	1337	2796	.839	0	-.157	.772	50	57	1.311	1.115	.763	.897	.645	703	80	47	57	452	462	-.157
75	2063	2024	988	1869	621	1274	1248	1468	731	2199	.768	0	-.435	.692	42	48	1.591	1.352	.629	.74	.475	703	80	47	57	463	473	-.435
76	2058	2024	1662	2551	1287	1284	1264	1487	1514	3001	.833	0	-.135	.83	50	57	1.291	1.098	.774	.911	.627	707	80	47	57	474	484	-.135
77	2034	1992	583	1690	418	1285	1272	1496	492	1988	.578	0	-.245	.807	26	35	1.395	1.185	.717	.844	.435	737	80	47	57	485	495	-.245
78	2015	1984	867	1751	487	1280	1264	1487	573	2060	.801	0	-.597	.645	33	35	1.78	1.513	.562	.661	.502	737	80	47	57	496	506	-.597
79	1989	1960	1121	2087	839	1265	1248	1468	987	2455	.746	0	-.184	.737	45	47	1.336	1.136	.748	.88	.535	831	80	47	57	508	518	-.184
80	1971	1944	5018	4913	3673	1256	1240	1459	4321	5780	0	0	-.216	.679	63	65	1.366	1.161	.732	.861	0	888	80	47	57	519	529	-.216
81	2126	2088	30878	28270	27102	1203	1168	1374	31885	33259	0	0	.046	.855	73	77	1.139	.968	.878	1.033	0	1017	80	58	68	85	95	.046
82	2258	2160	3779	3740	2524	1281	1216	1431	2969	4400	.949	0	-.348	.701	57	63	1.497	1.273	.668	.786	.638	760	80	58	68	96	106	-.348
83	2289	2176	4776	5811	4587	1311	1224	1440	5396	6836	0	0	.176	.948	56	65	1.041	.885	.96	1.13	0	705	80	58	68	107	117	.176
84	2293	2192	2234	3931	2683	1321	1248	1468	3157	4625	.885	0	.499	1.281	53	58	.833	.708	1.201	1.413	.982	697	80	58	68	119	129	.499
85	2315	2200	1251	1896	624	1350	1272	1496	735	2231	.759	0	-.767	.568	48	47	2.005	1.702	.499	.588	.403	697	80	58	68	130	140	-.767
86	2265	2208	10011	11159	9879	1330	1280	1506	11622	13128	0	0	.215	.982	57	66	1.013	.861	.987	1.161	0	679	80	58	68	141	151	.215
87	2312	2232	2523	3482	2202	1342	1280	1506	2590	4096	.904	0	.038	.88	55	63	1.146	.974	.873	1.027	.721	669	80	58	68	152	162	.038
88	2333	2232	1776	2624	1336	1342	1288	1515	1572	3087	.785	0	-.176	.757	55	62	1.329	1.13	.752	.885	.556	669	80	58	68	163	173	-.176
89	2359	2264	1871	3363	2083	1338	1280	1506	2450	3956	.93	0	.389	1.074	55	65	.898	.764	1.113	1.309	.948	669	80	58	68	174	184	.389
90	2382	2272	3090	3960	2688	1346	1272	1496	3163	4659	.946	0	.034	.904	50	55	1.15	.977	.87	1.024	.78	672	80	58	68	185	195	.034
91	2343	2264	5771	5030	3758	1337	1272	1496	4422	5918	0	0	-.384	.654	60	70	1.536	1.305	.651	.766	0	705	80	58	68	196	206	-.384
92	2296	2248	1552	2350	1078	1317	1272	1496	1269	2765	.884	0	-.29	.73	47	57	1.44	1.223	.695	.818	.539	705	80	58	68	207	217	-.29
93	2250	2224	2002	3171	1923	1291	1248	1468	2263	3731	.919	0	.177	.94	52	60	1.041	.885	.961	1.13	.789	697	80	58	68	219	229	.177
94	2225	2224	13730	8140	6892	1274	1248	1468	8108	9576	0	0	-.76	.5	63	67	1.992	1.693	.502	.591	0	691	80	58	68	230	240	-.76
95	2203	2208	1796	2270	1038	1245	1232	1449	1222	2671	.872	0	-.556	.667	56	61	1.73	1.47	.578	.68	.496	655	80	58	68	241	251	-.556
96	2193	2176	3358	6607	5391	1237	1216	1431	6342	7773	0	0	.917	1.567	57	67	.623	.529	1.605	1.889	0	645	80	58	68	252	262	.917
97	2174	2160	2122	2922	1698	1239	1224	1440	1998	3438	.913	0	-.087	.813	60	63	1.25	1.062	.8	.942	.774	635	80	58	68	263	273	-.087
98	2178	2168	5876	5980	4740	1254	1240	1459	5576	7035	0	0	-.076	.778	65	68	1.24	1.054	.807	.949	0	632	80	58	68	274	284	-.076
99	2174	2168	2680	3241	2001	1266	1240	1459	2354	3813	.864	0	-.187	.785	57	67	1.339	1.138	.747	.878	.641	656	80	58	68	285	295	-.187
100	2155	2144	2599	9555	8307	1271	1248	1468	9773	11241	0	0	1.911	2.995	53	67	.313	.266	3.196	3.76	0	669	80	58	68	296	306	1.911
101	2146	2128	1303	2048	808	1270	1240	1459	950	2409	.799	0	-.456	.579	52	57	1.613	1.372	.62	.729	.504	661	80	58	68	308	318	-.456
102	2124	2088	1619	2276	1052	1243	1224	1440	1238	2678	.872	0	-.387	.679	47	55	1.539	1.308	.65	.765	.545	661	80	58	68	319	329	-.387
103	2108	2072	3571	3377	2169	1226	1208	1421	2552	3973	.939	0	-.485	.601	61	60	1.646	1.399	.607	.715	.558	642	80	58	68	330	340	-.485
104	2104	2064	2657	3140	1948	1212	1192	1402	2292	3694	.935	0	-.213	.74	60	66	1.364	1.159	.733	.863	.638	632	80	58	68	341	351	-.213
105	2140	2064	9827	6338	5146	1227	1192	1402	6054	7456	0	0	-.699	.51	68	68	1.91	1.623	.524	.616	0	632	80	58	68	352	362	-.699
106	2135	2048	1407	1963	755	1249	1208	1421	888	2309	.76	0	-.664	.571	51	52	1.864	1.584	.537	.631	.398	632	80	58	68	363	373	-.664
107	2154	2072	2006	2865	1633	1256	1232	1449	1922	3371	.895	0	-.062	.794	65	63	1.228	1.044	.814	.958	.715	632	80	58	68	374	384	-.062
108	2175	2096	1118	1888	656	1278	1232	1449	772	2221	.773	0	-.534	.521	46	46	1.704	1.448	.587	.691	.495	666	80	58	68	385	395	-.534
109	2145	2088	21396	17819	16587	1261	1232	1449	19515	20964	0	0	-.133	.787	70	78	1.29	1.096	.775	.912	0	669	80	58	68	396	406	-.133
110	2140	2096	655	1477	245	1259	1232	1449	289	1738	.426	0	-1.18	.588	23	23	2.673	2.266	.374	.441	.269	661	80	58	68	408	418	-1.18
111	2096	2064	1128	2070	838	1258	1232	1449	986	2435	.873	0	-.194	.818	42	55	1.346	1.144	.743	.874	.636	661	80	58	68	419	429	-.194
112	2069	2040	19402	14466	13226	1261	1240	1459	15560	17019	0	0	-.318	.706	71	82	1.467	1.247	.682	.802	0	634	80	58	68	430	440	-.318
113	2058	2040	1302	2157	901	1277	1256	1478	1060	2538	.784	0	-.297	.693	53	58	1.445	1.228	.692	.814	.466	632	80	58	68	441	451	-.297
114	2283	2032	1408	2537	1273	1522	1264	1487	1498	2985	.778	0	.089	.934	57	65	1.106	.94	.904	1.064	.673	632	80	58	68	452	462	.089
115	2317	2048	5062	5443	4163	1534	1280	1506	4898	6404	0	0	-.048	.84	60	63	1.216	1.033	.822	.968	0	632	80	58	68	463	473	-.048
116	2318	2072	439	1381	109	1519	1272	1496	129	1625	.142	0	-1.767	.415	11	7	4.028	3.403	.248	.294	.09	646	80	58	68	474	484	-1.767
117	2102	2056	7684	7728	6448	1299	1280	1506	7586	9092	0	0	-.019	.851	63	68	1.192	1.013	.839	.987	0	669	80	58	68	485	495	-.019
118	2075	2056	2091	2498	1218	1301	1280	1506	1433	2939	.878	0	-.545	.58	62	57	1.717	1.459	.582	.685	.547	669	80	58	68	496	506	-.545
119	2034	2016	1371	2058	794	1289	1264	1487	934	2421	.81	0	-.554	.631	53	52	1.727	1.468	.579	.681	.459	769	80	58	68	508	518	-.554
120	1998	1968	2076	2875	1619	1282	1256	1478	1904	3382	.89	0	-.125	.82	62	66	1.282	1.09	.78	.917	.702	835	80	58	68	519	529	-.125
121	2148	2080	5310	6405	5229	1228	1176	1384	6151	7535	0	0	.212	.901	60	68	1.015	.863	.985	1.158	0	1012	80	70	80	85	95	.212
122	2301	2168	27647	28361	27137	1315	1224	1440	31926	33366	0	0	.208	1.015	61	72	1.019	.866	.982	1.155	0	764	80	70	80	96	106	.208
123	2354	2200	4435	3664	2416	1361	1248	1468	2843	4311	0	0	-.642	.534	57	61	1.836	1.56	.545	.641	0	697	80	70	80	107	117	-.642
124	2339	2224	4046	3931	2659	1358	1272	1496	3129	4625	0	0	-.371	.643	66	67	1.522	1.293	.657	.773	0	697	80	69	79	119	129	-.371
125	2352	2232	2544	3267	1979	1371	1288	1515	2329	3844	.853	0	-.127	.742	55	61	1.285	1.092	.778	.915	.596	697	80	69	79	130	140	-.127
126	2312	2232	4084	8761	7473	1346	1288	1515	8792	10307	0	0	1.106	1.765	57	73	.547	.465	1.83	2.153	0	671	80	69	79	141	151	1.106
127	2358	2264	2427	6225	4937	1361	1288	1515	5809	7324	0	0	1.259	1.937	60	70	.492	.418	2.034	2.393	0	669	80	69	79	152	162	1.259
128	2363	2264	2957	4067	2763	1365	1304	1534	3251	4785	.885	0	.137	.901	60	70	1.07	.91	.934	1.099	.781	669	80	69	79	163	173	.137
129	2352	2280	16169	15600	14312	1352	1288	1515	16838	18353	0	0	.058	.869	70	76	1.13	.96	.885	1.041	0	669	80	69	79	174	184	.058
130	2363	2280	19386	14514	13226	1365	1288	1515	15560	17075	0	0	-.317	.675	72	77	1.466	1.246	.682	.803	0	682	80	69	79	185	195	-.317
131	2334	2280	26592	19423	18135	1362	1288	1515	21336	22851	0	0	-.318	.669	75	81	1.466	1.246	.682	.802	0	705	80	69	79	196	206	-.318
132	2298	2264	3556	4049	2769	1342	1280	1506	3258	4764	.902	0	-.126	.713	61	72	1.284	1.091	.779	.916	.647	705	80	69	79	207	217	-.126
133	2257	2224	4519	4732	3460	1316	1272	1496	4071	5567	0	0	-.151	.784	61	71	1.306	1.11	.766	.901	0	697	80	69	79	219	229	-.151
134	2244	2240	1935	2894	1622	1304	1272	1496	1909	3405	.882	0	-.02	.815	57	60	1.193	1.014	.838	.987	.712	687	80	69	79	230	240	-.02
135	2242	2208	1378	2183	935	1289	1248	1468	1100	2568	.761	0	-.325	.6	57	58	1.474	1.253	.679	.798	.424	669	80	69	79	241	251	-.325
136	2235	2184	1324	2003	755	1282	1248	1468	888	2356	.737	0	-.576	.55	48	51	1.754	1.491	.57	.671	.392	669	80	69	79	252	262	-.576
137	2214	2160	2065	2398	1158	1276	1240	1459	1362	2821	.845	0	-.6	.577	62	65	1.783	1.516	.561	.66	.489	669	80	69	79	263	273	-.6
138	2217	2168	1768	2468	1212	1287	1256	1478	1426	2904	.846	0	-.31	.734	63	70	1.459	1.24	.686	.807	.571	669	80	69	79	274	284	-.31
139	2184	2168	1471	2074	818	1322	1256	1478	962	2440	.802	0	-.613	.557	52	51	1.798	1.529	.556	.654	.517	702	80	69	79	285	295	-.613
140	2165	2144	1242	1905	649	1325	1256	1478	763	2241	.767	0	-.703	.574	52	46	1.914	1.628	.523	.614	.448	705	80	69	79	296	306	-.703
141	2155	2128	2101	2541	1285	1329	1256	1478	1511	2989	.875	0	-.476	.611	55	57	1.635	1.39	.612	.719	.526	697	80	69	79	308	318	-.476
142	2121	2080	1575	2106	882	1295	1224	1440	1038	2478	.776	0	-.602	.599	56	58	1.786	1.517	.56	.659	.461	697	80	69	79	319	329	-.602
143	2114	2032	1281	1726	534	1240	1192	1402	629	2031	.687	0	-1.026	.46	53	40	2.399	2.037	.417	.491	.308	671	80	69	79	330	340	-1.026
144	2109	2024	1017	2172	980	1235	1192	1402	1153	2555	.776	0	.181	.867	46	58	1.038	.882	.964	1.134	.6	669	80	69	79	341	351	.181
145	2102	2024	1268	2096	904	1222	1192	1402	1064	2466	.823	0	-.253	.689	52	56	1.403	1.192	.713	.839	.576	665	80	69	79	352	362	-.253
146	2095	2024	1002	1770	562	1253	1208	1421	661	2082	.684	0	-.6	.6	42	47	1.783	1.516	.561	.66	.42	655	80	69	79	363	373	-.6
147	2103	2048	3637	3900	2660	1264	1240	1459	3129	4588	.911	0	-.217	.707	58	63	1.367	1.162	.731	.86	.648	649	80	69	79	374	384	-.217
148	2127	2064	1657	2424	1200	1269	1224	1440	1412	2852	.876	0	-.231	.73	51	62	1.381	1.174	.724	.852	.565	672	80	69	79	385	395	-.231
149	2126	2072	2864	2975	1743	1269	1232	1449	2051	3500	.859	0	-.482	.631	62	65	1.643	1.396	.609	.716	.501	669	80	69	79	396	406	-.482
150	2111	2072	1356	2044	820	1253	1224	1440	965	2405	.75	0	-.491	.618	51	52	1.654	1.405	.605	.712	.475	661	80	69	79	408	418	-.491
151	2061	2032	1527	2260	1036	1254	1224	1440	1219	2659	.76	0	-.325	.667	57	61	1.474	1.253	.678	.798	.439	658	80	69	79	419	429	-.325
152	2036	2016	2042	2516	1276	1273	1240	1459	1501	2960	.767	0	-.444	.639	56	65	1.6	1.36	.625	.735	.433	632	80	69	79	430	440	-.444
153	2017	2008	1977	3002	1746	1288	1256	1478	2054	3532	.753	0	.055	.79	62	71	1.132	.963	.883	1.039	.538	632	80	69	79	441	451	.055
154	2257	2016	1179	2145	873	1544	1272	1496	1028	2524	.685	0	-.198	.724	45	55	1.351	1.147	.74	.872	.422	632	80	69	79	452	462	-.198
155	2291	2040	1489	2664	1376	1554	1288	1515	1619	3134	.694	0	.121	.664	31	42	1.082	.92	.924	1.087	.609	632	80	69	79	463	473	.121
156	2276	2040	7363	7112	5848	1515	1264	1487	6880	8367	0	0	-.098	.781	62	71	1.259	1.07	.794	.934	0	656	80	69	79	474	484	-.098
157	2070	2024	4416	5009	3753	1283	1256	1478	4415	5893	0	0	0	.829	61	70	1.177	1	.85	1	0	669	80	69	79	485	495	0
158	2013	1976	950	1779	539	1272	1240	1459	634	2093	.688	0	-.583	.531	42	40	1.763	1.498	.567	.667	.406	661	80	69	79	497	507	-.583
159	1981	1960	1241	2193	945	1270	1248	1468	1112	2580	.742	0	-.158	.787	50	60	1.313	1.116	.761	.896	.457	769	80	69	79	508	518	-.158
160	1937	1904	1883	2971	1715	1278	1256	1478	2017	3495	.859	0	.099	.885	61	65	1.098	.934	.911	1.071	.727	827	80	69	79	519	529	.099
161	2146	2080	18271	13041	11881	1231	1160	1365	13977	15342	0	0	-.387	.645	72	77	1.538	1.307	.65	.765	0	1016	80	81	91	85	95	-.387
162	2303	2160	4908	5004	3796	1321	1208	1421	4466	5887	0	0	-.136	.764	66	72	1.293	1.099	.773	.91	0	766	80	81	91	96	106	-.136
163	2364	2208	2272	2670	1438	1364	1232	1449	1692	3141	.878	0	-.425	.643	53	58	1.58	1.343	.633	.745	.532	697	80	81	91	107	117	-.425
164	2349	2224	5172	5768	4512	1369	1256	1478	5308	6786	0	0	.037	.85	75	76	1.146	.974	.872	1.026	0	689	80	81	91	119	129	.037
165	2339	2216	9553	21208	19936	1370	1272	1496	23455	24951	0	0	1.296	2.039	71	80	.479	.407	2.087	2.455	0	686	80	81	91	130	140	1.296
166	2270	2200	2497	3453	2173	1341	1280	1506	2556	4062	.889	0	.034	.847	62	72	1.149	.977	.87	1.024	.729	661	80	81	91	141	151	.034
167	2274	2200	4376	4998	3718	1336	1280	1506	4374	5880	0	0	-.001	.857	71	75	1.177	1	.85	1	0	661	80	81	91	152	162	-.001
168	2275	2200	3603	3950	2670	1324	1280	1506	3141	4647	.907	0	-.198	.745	58	65	1.349	1.147	.741	.872	.611	661	80	81	91	163	173	-.198
169	2265	2224	14820	9585	8329	1305	1256	1478	9798	11276	0	0	-.597	.565	72	77	1.779	1.513	.562	.661	0	661	80	81	91	174	184	-.597
170	2282	2216	1733	2609	1353	1317	1256	1478	1591	3069	.821	0	-.123	.751	60	66	1.281	1.089	.781	.918	.605	685	80	81	91	185	195	-.123
171	2278	2216	7777	5346	4082	1332	1264	1487	4802	6289	0	0	-.696	.53	67	71	1.905	1.62	.525	.617	0	697	80	81	91	196	206	-.696
172	2231	2192	5319	5035	3763	1317	1272	1496	4428	5924	0	0	-.265	.69	62	68	1.414	1.201	.707	.832	0	689	80	81	91	208	218	-.265
173	2202	2160	5013	5578	4306	1302	1272	1496	5066	6562	0	0	.015	.81	63	75	1.164	.99	.859	1.011	0	689	80	81	91	219	229	.015
